,index,Symbol,Security,Sector,GICS Sub-Industry,Open,Low,Close,High,beta,forwardPE,averageVolume,marketCap,Trailing PE
22,22,GOOGL,Alphabet Inc. (Class A),Communication Services,Interactive Media & Services,1826.3699951171875,1819.510009765625,1880.0699462890625,1899.719970703125,0.9947469999999999,30.580189,1643204,1273948536832,36.32845
23,23,GOOG,Alphabet Inc. (Class C),Communication Services,Interactive Media & Services,1831.4599609375,1825.530029296875,1886.9000244140625,1903.7099609375,0.9947469999999999,30.68629,1665387,1274016038912,36.460426
24,24,MO,Altria Group Inc,Consumer Staples,Tobacco,41.459999084472656,41.33000183105469,42.099998474121094,42.189998626708984,0.5719529999999999,9.152174,9528048,78239481856,109.635414
25,25,AMZN,Amazon.com Inc.,Consumer Discretionary,Internet & Direct Marketing Retail,3181.989990234375,3175.0,3263.3798828125,3279.800048828125,1.198004,71.65964,4122141,1637404114944,95.41489
26,26,AMCR,Amcor plc,Materials,Paper Packaging,10.989999771118164,10.920000076293945,11.229999542236328,11.279999732971191,0.405005,16.514706,5352990,17614028800,35.878593
27,27,AEE,Ameren Corp,Utilities,Multi-Utilities,72.38999938964844,71.8499984741211,72.54000091552734,72.86000061035156,0.20588199999999998,19.190477,1500201,17932396544,21.191936
28,28,AAL,American Airlines Group,Industrials,Airlines,16.170000076293945,15.84000015258789,16.170000076293945,16.389999389648438,1.824579,-2.7040132999999997,76311117,9876215808,0.0
29,29,AEP,American Electric Power,Utilities,Electric Utilities,80.37000274658203,79.56999969482422,80.75,81.05000305175781,0.214285,17.365591,3095991,40083492864,20.908855
30,30,AXP,American Express Co,Financials,Consumer Finance,127.19000244140625,127.06999969482422,128.94000244140625,129.5399932861328,1.355042,18.714079,4303229,103822745600,31.742987
31,31,AIG,American International Group,Financials,Property & Casualty Insurance,42.22999954223633,42.0,42.08000183105469,42.56999969482422,1.373949,9.651377,5578590,36253016064,0.0
32,32,AMT,American Tower Corp.,Real Estate,Specialized REITs,217.75,216.0800018310547,222.77999877929688,223.60000610351562,0.251575,40.952206,2186848,98961768448,52.666668
33,33,AWK,American Water Works Company Inc,Utilities,Water Utilities,159.22000122070312,158.5800018310547,163.39999389648438,163.8699951171875,0.18434799999999998,38.537735,866527,29619843072,44.76712
34,34,AMP,Ameriprise Financial,Financials,Asset Management & Custody Banks,213.74000549316406,211.38999938964844,213.16000366210938,214.49000549316406,1.7363439999999999,10.981968,664233,25148190720,14.958597
35,35,ABC,AmerisourceBergen Corp,Health Care,Health Care Distributors,103.19000244140625,102.7699966430664,103.79000091552734,104.38999938964844,0.56355,11.405494,1141745,21245085696,0.0
36,36,AME,AMETEK Inc.,Industrials,Electrical Components & Equipment,119.37000274658203,118.6500015258789,120.11000061035156,120.66999816894531,1.355567,28.194834,913661,27633106944,31.775133
37,37,AMGN,Amgen Inc.,Health Care,Biotechnology,247.4199981689453,246.1199951171875,252.36000061035156,253.35000610351562,0.761554,14.844706,2486201,146916179968,20.353254
38,38,APH,Amphenol Corp,Information Technology,Electronic Components,133.8000030517578,133.0,133.9499969482422,134.36000061035156,1.252626,31.666666,1289879,40071811072,35.343006
39,39,ADI,"Analog Devices, Inc.",Information Technology,Semiconductors,161.42999267578125,159.5800018310547,159.8300018310547,162.97999572753906,1.303046,25.01252,2631091,59054788608,48.72866
40,40,ANSS,"ANSYS, Inc.",Information Technology,Application Software,371.8900146484375,371.4700012207031,378.6499938964844,380.760009765625,1.227415,53.709217,407896,32520011776,86.07638
41,41,ANTM,Anthem,Health Care,Managed Health Care,323.3399963378906,317.510009765625,321.5199890136719,323.5,1.009453,12.683234,1326969,79963308032,16.602293
42,42,AON,Aon plc,Financials,Insurance Brokers,209.07000732421875,208.4199981689453,211.94000244140625,212.8000030517578,0.828781,19.71535,1617830,48452874240,27.311855
43,43,AOS,A.O. Smith Corp,Industrials,Building Products,57.380001068115234,56.86000061035156,57.84000015258789,57.93000030517578,1.053046,24.30252,1005811,9339309056,29.799072
44,44,APA,Apache Corporation,Energy,Oil & Gas Exploration & Production,18.0,17.18000030517578,17.469999313354492,18.200000762939453,4.881302,30.649122,11183141,6594540544,0.0
45,45,AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals",128.66000366210938,128.5500030517578,132.02999877929688,132.49000549316406,1.283613,30.212814,108288433,2221180190720,40.253048
46,46,AMAT,Applied Materials Inc.,Information Technology,Semiconductor Equipment,110.11000061035156,105.16000366210938,107.83999633789062,110.87999725341797,1.478991,19.787155,7204116,98602852352,27.510202
47,47,APTV,Aptiv PLC,Consumer Discretionary,Auto Parts & Equipment,145.60000610351562,143.02999877929688,145.1199951171875,145.9499969482422,2.259978,36.18952,1685935,39186026496,22.111837
48,48,ADM,Archer-Daniels-Midland Co,Consumer Staples,Agricultural Products,53.45000076293945,52.790000915527344,53.5,53.9900016784668,0.853991,14.657534,2633920,29766811648,18.964905
49,49,ANET,Arista Networks,Information Technology,Communications Equipment,320.3399963378906,313.2149963378906,314.45001220703125,320.3399963378906,1.207983,31.826923,696917,23791761408,35.18125
50,50,AJG,Arthur J. Gallagher & Co.,Financials,Insurance Brokers,117.52999877929688,117.16000366210938,119.47000122070312,119.7300033569336,0.700105,25.311441,860650,22976708608,29.860035
51,51,AIZ,Assurant,Financials,Multi-line Insurance,142.44000244140625,141.9600067138672,142.00999450683594,143.6699981689453,0.607142,13.25957,382683,8344393728,21.035402
52,52,T,AT&T Inc.,Communication Services,Integrated Telecommunication Services,29.0,28.739999771118164,28.959999084472656,29.010000228881836,0.6796209999999999,9.135646,43450748,206368964608,19.052631
53,53,ATO,Atmos Energy,Utilities,Gas Utilities,90.30999755859375,89.6500015258789,90.08999633789062,91.52999877929688,0.295168,16.714285,971624,11354673152,18.423313
54,54,ADSK,Autodesk Inc.,Information Technology,Application Software,311.5199890136719,307.4200134277344,308.5799865722656,315.260009765625,1.440651,59.68665,1349804,67853340672,160.05186
55,55,ADP,Automatic Data Processing,Information Technology,Data Processing & Outsourced Services,162.0399932861328,160.6199951171875,162.35000610351562,162.8300018310547,0.7116589999999999,25.769842,1746087,69617958912,28.180872
56,56,AZO,AutoZone Inc,Consumer Discretionary,Specialty Stores,1239.1700439453125,1226.239990234375,1239.97998046875,1244.5400390625,0.831407,14.677793,260316,28220827648,16.24584
57,57,AVB,AvalonBay Communities,Real Estate,Residential REITs,161.63999938964844,160.94000244140625,165.9199981689453,167.1999969482422,0.985819,45.086956,1061290,23163924480,35.63574
58,58,AVY,Avery Dennison Corp,Materials,Paper Packaging,160.16000366210938,159.07000732421875,159.3800048828125,161.52999877929688,0.956407,21.983448,494543,13295113216,25.468203
59,59,BKR,Baker Hughes Co,Energy,Oil & Gas Equipment & Services,23.059999465942383,22.540000915527344,22.889999389648438,23.139999389648438,1.743172,,7205654,23697100800,0.0
60,60,BLL,Ball Corp,Materials,Metal & Glass Containers,90.22000122070312,90.13999938964844,92.26000213623047,93.0,0.45850799999999997,27.622755,1703808,30179354624,59.445877
61,61,BAC,Bank of America Corp,Financials,Diversified Banks,32.7599983215332,32.15999984741211,32.34000015258789,32.790000915527344,1.595588,11.55,56744151,279767220224,17.294117
62,62,BK,The Bank of New York Mellon,Financials,Asset Management & Custody Banks,43.720001220703125,42.2599983215332,42.4900016784668,44.0,1.057247,10.543425,5141067,37651918848,9.309816
63,63,BAX,Baxter International Inc.,Health Care,Health Care Equipment,78.66000366210938,78.5199966430664,79.5199966430664,79.75,0.6460079999999999,22.785099,3135783,40620244992,45.00283
64,64,BDX,Becton Dickinson,Health Care,Health Care Equipment,260.1600036621094,259.0,263.29998779296875,263.5799865722656,0.796743,19.649254,1398750,76581330944,97.15867
65,65,BRK-B,Berkshire Hathaway,Financials,Multi-Sector Holdings,234.0,233.24000549316406,234.75999450683594,235.1999969482422,0.862394,21.597055,5288153,550869008384,0.010559452
66,66,BBY,Best Buy Co. Inc.,Consumer Discretionary,Computer & Electronics Retail,112.16000366210938,110.79000091552734,112.2300033569336,112.6500015258789,1.524684,14.806069,3213851,29061396480,17.103018
67,67,BIO,Bio-Rad Laboratories,Health Care,Life Sciences Tools & Services,610.3499755859375,598.8800048828125,600.8099975585938,617.469970703125,0.824054,53.691692,230759,17947095040,5.1488585
68,68,BIIB,Biogen Inc.,Health Care,Biotechnology,274.30999755859375,267.6700134277344,270.2799987792969,274.5400085449219,0.512605,10.850261,1761787,41591226368,8.897228
69,69,BLK,BlackRock,Financials,Asset Management & Custody Banks,738.7100219726562,729.1500244140625,741.5399780273438,742.4199829101562,1.177521,18.090752,619695,113109311488,23.282259
70,70,BA,Boeing Company,Industrials,Aerospace & Defense,213.24000549316406,211.2100067138672,211.4499969482422,215.58999633789062,1.656512,176.20833,19757614,119369867264,0.0
71,71,BKNG,Booking Holdings Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2179.97998046875,2124.56005859375,2160.050048828125,2179.97998046875,1.233193,39.018246,369054,88464629760,64.12118
72,72,BWA,BorgWarner,Consumer Discretionary,Auto Parts & Equipment,40.0099983215332,39.54999923706055,40.880001068115234,40.91999816894531,1.7542010000000001,10.729659,2579104,9995937792,23.227274
73,73,BXP,Boston Properties,Real Estate,Office REITs,92.8499984741211,92.5199966430664,93.55999755859375,94.87000274658203,1.257878,34.021816,1366174,14563549184,14.614182
74,74,BSX,Boston Scientific,Health Care,Health Care Equipment,36.279998779296875,36.06999969482422,36.65999984741211,36.81999969482422,,22.62963,13779104,51918626816,14.072936
75,75,BMY,Bristol-Myers Squibb,Health Care,Health Care Distributors,66.56999969482422,66.0,66.25,66.81999969482422,0.6512600000000001,8.892617,10552925,149708423168,0.0
76,76,AVGO,Broadcom Inc.,Information Technology,Semiconductors,459.5199890136719,455.0,461.8800048828125,465.7900085449219,1.067226,16.525223,1645500,187852603392,72.98988
77,77,BR,Broadridge Financial Solutions,Information Technology,Data Processing & Outsourced Services,152.52999877929688,150.5500030517578,152.49000549316406,152.6300048828125,0.8350839999999999,25.330566,519804,17630742528,37.848103
78,78,BF-B,Brown-Forman Corp.,Consumer Staples,Distillers & Vintners,73.98999786376953,72.41000366210938,73.33999633789062,74.02999877929688,0.7725839999999999,38.80423,865661,34265399296,38.197914
79,79,CHRW,C. H. Robinson Worldwide,Industrials,Air Freight & Logistics,97.5,96.58000183105469,98.80000305175781,100.5,0.647058,23.30189,1265282,13431464960,29.369799
80,80,COG,Cabot Oil & Gas,Energy,Oil & Gas Exploration & Production,18.520000457763672,18.170000076293945,18.31999969482422,18.639999389648438,0.15021,10.589595,5957785,7301985280,34.43609
81,81,CDNS,Cadence Design Systems,Information Technology,Application Software,138.2899932861328,138.2899932861328,140.10000610351562,142.11000061035156,1.052521,48.815334,1521650,39078236160,36.323566
82,82,CPB,Campbell Soup,Consumer Staples,Packaged Foods & Meats,46.2400016784668,45.58000183105469,46.040000915527344,46.29999923706055,0.505777,15.045753,2052411,13947587584,7.903863
83,83,COF,Capital One Financial,Financials,Consumer Finance,113.06999969482422,111.0199966430664,111.37999725341797,114.18000030517578,1.724789,10.557345,3164800,50944876544,53.91094
84,84,CAH,Cardinal Health Inc.,Health Care,Health Care Distributors,54.81999969482422,54.189998626708984,54.59000015258789,55.029998779296875,1.047794,8.84765,2078032,16017852416,16.398317
85,85,KMX,Carmax Inc,Consumer Discretionary,Specialty Stores,117.05999755859375,116.7699966430664,122.79000091552734,124.91000366210938,1.760504,21.542107,1436638,19958409216,26.980883
86,86,CCL,Carnival Corp.,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",21.010000228881836,20.59000015258789,20.780000686645508,21.209999084472656,2.27731,-5.920228,50348516,22941327360,0.0
87,87,CARR,Carrier Global,Industrials,Building Products,40.40999984741211,39.689998626708984,40.040000915527344,40.40999984741211,,,5410606,34702147584,0.0
88,88,CTLT,Catalent,Health Care,Pharmaceuticals,119.87999725341797,118.16000366210938,119.66999816894531,120.18000030517578,1.502626,40.02341,1194882,19709409280,75.64475
89,89,CAT,Caterpillar Inc.,Industrials,Construction Machinery & Heavy Trucks,192.66000366210938,190.4199981689453,192.33999633789062,193.89999389648438,0.9611339999999999,25.81745,3209743,104490237952,31.886604
90,90,CBOE,Cboe Global Markets,Financials,Financial Exchanges & Data,97.38999938964844,97.22000122070312,97.5,98.43000030517578,0.620798,20.061728,828475,10528732160,21.40505
91,91,CBRE,CBRE Group,Real Estate,Real Estate Services,63.4900016784668,63.2599983215332,64.9000015258789,65.23999786376953,1.569852,20.09288,1881195,21771094016,20.36398
92,92,CDW,CDW,Information Technology,Technology Distributors,133.85000610351562,133.10000610351562,136.14999389648438,136.82000732421875,1.092436,20.351269,871508,19467814912,26.854042
93,93,CE,Celanese,Materials,Specialty Chemicals,133.58999633789062,130.88999938964844,132.3699951171875,133.58999633789062,1.209558,14.157218,854391,15473390592,27.514029999999998
94,94,CNC,Centene Corporation,Health Care,Managed Health Care,62.810001373291016,61.540000915527344,62.41999816894531,63.08000183105469,0.548319,11.844402,3845887,36190990336,16.54825
95,95,CNP,CenterPoint Energy,Utilities,Multi-Utilities,21.469999313354492,21.280000686645508,21.479999542236328,21.729999542236328,0.9506300000000001,15.342857,5223001,11702754304,0.0
96,96,CERN,Cerner,Health Care,Health Care Technology,79.08000183105469,78.80000305175781,79.73999786376953,80.0,0.7568269999999999,24.84112,1490653,24447488000,31.160608
97,97,CF,CF Industries Holdings Inc,Materials,Fertilizers & Agricultural Chemicals,45.22999954223633,43.7400016784668,44.130001068115234,45.36000061035156,1.268907,28.843138,2693020,9440113664,33.38124
98,98,SCHW,Charles Schwab Corporation,Financials,Investment Banking & Brokerage,59.349998474121094,58.11000061035156,58.61000061035156,59.45000076293945,,20.78369,9639104,110132879360,27.646228999999998
99,99,CHTR,Charter Communications,Communication Services,Cable & Satellite,633.3900146484375,631.9600219726562,642.8200073242188,648.3099975585938,0.998949,30.625061,1144782,128483655680,50.968918
100,100,CVX,Chevron Corp.,Energy,Integrated Oil & Gas,95.0,94.30000305175781,95.37999725341797,95.55999755859375,1.318277,26.943502,11193293,183607459840,0.0
101,101,CMG,Chipotle Mexican Grill,Consumer Discretionary,Restaurants,1443.8199462890625,1437.4000244140625,1480.6199951171875,1483.6400146484375,1.3103989999999999,68.83403,330285,41428193280,177.06529
102,102,CB,Chubb Limited,Financials,Property & Casualty Insurance,155.13999938964844,154.1199951171875,155.82000732421875,156.35000610351562,0.6790959999999999,13.596859,1900696,70332637184,30.867672
103,103,CHD,Church & Dwight,Consumer Staples,Household Products,85.0199966430664,83.93000030517578,84.73999786376953,85.25,0.35504199999999997,27.69281,1488367,21053652992,27.415075
104,104,CI,CIGNA Corp.,Health Care,Managed Health Care,221.2899932861328,219.02999877929688,228.4199981689453,229.1199951171875,0.8771,11.120739,2032072,82520612864,16.033974
105,105,CINF,Cincinnati Financial,Financials,Property & Casualty Insurance,93.9000015258789,91.4800033569336,92.4800033569336,94.33999633789062,0.596638,24.146215,965966,14879754240,18.985836
106,106,CTAS,Cintas Corporation,Industrials,Diversified Support Services,319.45001220703125,319.45001220703125,332.19000244140625,333.3699951171875,1.474264,33.69067,444856,34889916416,37.261917
107,107,CSCO,Cisco Systems,Information Technology,Communications Equipment,45.33000183105469,45.13999938964844,45.34000015258789,45.5,0.941176,13.454006,22605493,191584616448,18.356276
108,108,C,Citigroup Inc.,Financials,Diversified Banks,63.75,62.84000015258789,63.25,63.81999969482422,1.95168,7.789409,23143420,131692822528,12.97702
109,109,CFG,Citizens Financial Group,Financials,Regional Banks,40.65999984741211,39.459999084472656,40.09000015258789,41.58000183105469,1.83981,12.686708,3829366,17121356800,18.066696
110,110,CTXS,Citrix Systems,Information Technology,Application Software,136.1199951171875,132.49000549316406,132.5800018310547,136.5,,18.211538,1710975,16323780608,33.15329
111,111,CLX,The Clorox Company,Consumer Staples,Household Products,196.02999877929688,194.92999267578125,196.92999267578125,197.9499969482422,0.195378,24.433,1468293,24823025664,21.888407
112,112,CME,CME Group Inc.,Financials,Financial Exchanges & Data,192.27999877929688,188.86000061035156,189.8300018310547,192.74000549316406,0.46533599999999997,28.332836,1763353,68147265536,31.638334
113,113,CMS,CMS Energy,Utilities,Multi-Utilities,57.939998626708984,57.7599983215332,58.70000076293945,58.97999954223633,0.10294099999999999,20.596493,1761751,16807806976,21.976788
114,114,KO,Coca-Cola Company,Consumer Staples,Soft Drinks,48.540000915527344,48.310001373291016,48.68000030517578,48.81999969482422,0.581407,23.180954,17607887,209198891008,25.2228
115,115,CTSH,Cognizant Technology Solutions,Information Technology,IT Consulting & Other Services,80.9000015258789,80.16000366210938,81.91000366210938,82.11000061035156,1.121848,20.632242,2896022,43792445440,30.359528
116,116,CL,Colgate-Palmolive,Consumer Staples,Household Products,79.5,78.9000015258789,80.19999694824219,80.44999694824219,0.579306,24.601227,3685151,68744953856,25.623001
117,117,CMCSA,Comcast Corp.,Communication Services,Cable & Satellite,48.9900016784668,48.65999984741211,48.880001068115234,49.16999816894531,1.004201,16.913494,17675440,223641649152,21.919283
118,118,CMA,Comerica Inc.,Financials,Diversified Banks,63.900001525878906,63.040000915527344,63.119998931884766,64.55000305175781,,13.014433,1868630,8784221184,19.302752
119,119,CAG,Conagra Brands,Consumer Staples,Packaged Foods & Meats,33.650001525878906,33.060001373291016,33.7599983215332,33.86000061035156,0.800945,12.984615,3217833,16494426112,14.865698
120,120,CXO,Concho Resources,Energy,Oil & Gas Exploration & Production,"Series([], Name: Open, dtype: float64)","Series([], Name: Low, dtype: float64)","Series([], Name: Close, dtype: float64)","Series([], Name: High, dtype: float64)",1.986869,15.435294,3111501,12876952576,0.0
121,121,COP,ConocoPhillips,Energy,Oil & Gas Exploration & Production,46.369998931884766,45.29999923706055,45.36000061035156,46.4900016784668,1.8639700000000001,36.0,13134801,61446017024,0.0
122,122,ED,Consolidated Edison,Utilities,Electric Utilities,68.9800033569336,68.87000274658203,69.94000244140625,70.18000030517578,0.108193,15.611608,2484169,23424026624,17.256353
123,123,STZ,Constellation Brands,Consumer Staples,Distillers & Vintners,224.0,223.89999389648438,227.50999450683594,228.5800018310547,1.118697,21.960424,1138046,43951976448,21.949831
124,124,COO,The Cooper Companies,Health Care,Health Care Supplies,387.0,381.05999755859375,384.760009765625,389.44000244140625,0.815651,27.443651,252059,18900834304,79.991684
125,125,CPRT,Copart Inc,Industrials,Diversified Support Services,116.04000091552734,114.94999694824219,116.38999938964844,116.55999755859375,1.02731,33.254284,1246332,27483518976,40.824272
126,126,GLW,Corning Inc.,Information Technology,Electronic Components,38.56999969482422,38.119998931884766,38.45000076293945,38.84000015258789,1.152836,20.236843,3918898,29376184320,150.78432
127,127,CTVA,Corteva,Materials,Fertilizers & Agricultural Chemicals,43.880001068115234,43.290000915527344,43.65999984741211,43.900001525878906,,24.52809,3490780,32527398912,0.0
128,128,COST,Costco Wholesale Corp.,Consumer Staples,Hypermarkets & Super Centers,354.3900146484375,353.4100036621094,361.29998779296875,361.8999938964844,0.657563,32.87534,2339482,160039632896,37.094456
129,129,CCI,Crown Castle International Corp.,Real Estate,Specialized REITs,159.55999755859375,158.27000427246094,159.05999755859375,161.4600067138672,0.30882299999999996,67.685104,2191332,68602257408,99.4125
130,130,CSX,CSX Corp.,Industrials,Railroads,93.0,92.11000061035156,93.20999908447266,93.33999633789062,1.1727940000000001,21.378439,4092937,71284678656,25.89886
131,131,CMI,Cummins Inc.,Industrials,Industrial Machinery,239.4600067138672,235.0,236.52999877929688,239.4600067138672,1.086659,17.164732,1083030,35008098304,22.29102
132,132,CVS,CVS Health,Health Care,Health Care Services,75.41999816894531,74.58999633789062,75.25,75.45999908447266,0.8072469999999999,9.980106,8659551,98495471616,12.438016
133,133,DHI,D. R. Horton,Consumer Discretionary,Homebuilding,71.75,71.41999816894531,75.11000061035156,76.16000366210938,1.696953,8.345555,3067004,27387133952,11.717629
134,134,DHR,Danaher Corp.,Health Care,Health Care Equipment,235.8699951171875,234.61000061035156,237.0500030517578,237.5399932861328,0.667542,32.6066,2619825,168394883072,47.79234
135,135,DRI,Darden Restaurants,Consumer Discretionary,Restaurants,123.68000030517578,123.58000183105469,124.55999755859375,126.0,1.47584,19.432137,1756917,16233655296,0.0
136,136,DVA,DaVita Inc.,Health Care,Health Care Facilities,118.0999984741211,117.58999633789062,120.31999969482422,120.69999694824219,1.307247,14.584243,772067,13475840000,18.014673
137,137,DE,Deere & Co.,Industrials,Agricultural & Farm Machinery,296.8699951171875,296.010009765625,300.94000244140625,302.19000244140625,0.967962,19.291025,1606080,94621851648,34.63061
138,138,DAL,Delta Air Lines Inc.,Industrials,Airlines,40.689998626708984,40.5,41.619998931884766,41.77000045776367,1.45063,10.563452,15319929,26542489600,0.0
139,139,XRAY,Dentsply Sirona,Health Care,Health Care Supplies,58.41999816894531,57.9900016784668,58.68000030517578,58.900001525878906,0.856617,24.65546,1292832,12824808448,0.0
140,140,DVN,Devon Energy,Energy,Oil & Gas Exploration & Production,20.239999771118164,19.5,19.969999313354492,20.299999237060547,3.460084,24.9625,12144041,13427747840,0.0
141,141,DXCM,DexCom,Health Care,Health Care Equipment,359.42999267578125,357.9599914550781,364.1199951171875,367.2900085449219,0.855567,112.03692,1191709,34965569536,150.52501
142,142,FANG,Diamondback Energy,Energy,Oil & Gas Exploration & Production,60.36000061035156,59.90999984741211,60.619998931884766,61.63999938964844,2.578256,12.576763,4113756,9576383488,0.0
143,143,DLR,Digital Realty Trust Inc,Real Estate,Specialized REITs,137.99000549316406,137.13999938964844,140.72000122070312,141.4199981689453,0.11292,132.75473,1773898,39424819200,64.72861
144,144,DFS,Discover Financial Services,Financials,Consumer Finance,100.7699966430664,98.5999984741211,99.88999938964844,100.95999908447266,1.796218,12.078597,2818512,30615885824,30.472849
145,145,DISCA,"Discovery, Inc. (Class A)",Communication Services,Broadcasting,36.33000183105469,35.84000015258789,36.439998626708984,36.61000061035156,1.537289,11.679487,6738319,16578705408,20.188366
146,146,DISCK,"Discovery, Inc. (Class C)",Communication Services,Broadcasting,31.639999389648438,31.639999389648438,32.29999923706055,32.380001068115234,1.537289,10.286624,2893162,16578684928,17.894737
147,147,DISH,Dish Network,Communication Services,Cable & Satellite,32.90999984741211,32.130001068115234,32.40999984741211,32.97999954223633,1.999474,12.323194,3958350,17047919616,13.20163
148,148,DG,Dollar General,Consumer Discretionary,General Merchandise Stores,206.88999938964844,203.92999267578125,205.1199951171875,207.1199951171875,0.515756,20.430279,1739480,50254602240,20.3069
149,149,DLTR,Dollar Tree,Consumer Discretionary,General Merchandise Stores,108.2300033569336,106.31999969482422,107.54000091552734,108.44999694824219,0.7736339999999999,17.31723,2001274,25292548096,26.559647
150,150,D,Dominion Energy,Utilities,Electric Utilities,70.69999694824219,70.45999908447266,71.58000183105469,71.73999786376953,0.305672,18.448454,4393691,58396327936,0.0
151,151,DPZ,Domino's Pizza,Consumer Discretionary,Restaurants,373.5,371.0,379.0,379.2300109863281,0.38182699999999997,29.334366,543045,14932561920,32.434746
152,152,DOV,Dover Corporation,Industrials,Industrial Machinery,125.93000030517578,124.86000061035156,126.01000213623047,126.4000015258789,1.283613,20.19391,764509,18158419968,27.45316
153,153,DOW,Dow Inc.,Materials,Commodity Chemicals,57.869998931884766,57.22999954223633,58.56999969482422,58.630001068115234,,19.921768,4111464,43444412416,0.0
154,154,DTE,DTE Energy Co.,Utilities,Multi-Utilities,120.33000183105469,120.12000274658203,122.25,122.44000244140625,0.569852,17.050209,1119583,23662710784,17.30116
155,155,DUK,Duke Energy,Utilities,Electric Utilities,90.30000305175781,89.5,90.77999877929688,91.20999908447266,0.222163,17.424185,3019679,66810355712,33.26493
156,156,DRE,Duke Realty Corp,Real Estate,Industrial REITs,38.58000183105469,38.36000061035156,39.900001525878906,40.02000045776367,0.525735,66.5,1964833,14840845312,68.08874
